2016-04-15 22:01:09,666 [myid:] - INFO  [main:QuorumPeerConfig@103] - Reading configuration from: /home/gyuho/zookeeper/zookeeper.config
2016-04-15 22:01:09,682 [myid:] - INFO  [main:QuorumPeer$QuorumServer@149] - Resolved hostname: 10.240.0.26 to address: /10.240.0.26
2016-04-15 22:01:09,683 [myid:] - INFO  [main:QuorumPeer$QuorumServer@149] - Resolved hostname: 10.240.0.25 to address: /10.240.0.25
2016-04-15 22:01:09,685 [myid:] - INFO  [main:QuorumPeer$QuorumServer@149] - Resolved hostname: 10.240.0.24 to address: /10.240.0.24
2016-04-15 22:01:09,685 [myid:] - INFO  [main:QuorumPeerConfig@331] - Defaulting to majority quorums
2016-04-15 22:01:09,688 [myid:3] - INFO  [main:DatadirCleanupManager@78] - autopurge.snapRetainCount set to 3
2016-04-15 22:01:09,688 [myid:3] - INFO  [main:DatadirCleanupManager@79] - autopurge.purgeInterval set to 0
2016-04-15 22:01:09,688 [myid:3] - INFO  [main:DatadirCleanupManager@101] - Purge task is not scheduled.
2016-04-15 22:01:09,760 [myid:3] - INFO  [main:QuorumPeerMain@127] - Starting quorum peer
2016-04-15 22:01:09,774 [myid:3] - INFO  [main:NIOServerCnxnFactory@89] - binding to port 0.0.0.0/0.0.0.0:2181
2016-04-15 22:01:09,781 [myid:3] - INFO  [main:QuorumPeer@1019] - tickTime set to 2000
2016-04-15 22:01:09,781 [myid:3] - INFO  [main:QuorumPeer@1039] - minSessionTimeout set to -1
2016-04-15 22:01:09,781 [myid:3] - INFO  [main:QuorumPeer@1050] - maxSessionTimeout set to -1
2016-04-15 22:01:09,782 [myid:3] - INFO  [main:QuorumPeer@1065] - initLimit set to 5
2016-04-15 22:01:09,792 [myid:3] - INFO  [main:QuorumPeer@533] - currentEpoch not found! Creating with a reasonable default of 0. This should only happen when you are upgrading your installation
2016-04-15 22:01:09,797 [myid:3] - INFO  [main:QuorumPeer@548] - acceptedEpoch not found! Creating with a reasonable default of 0. This should only happen when you are upgrading your installation
2016-04-15 22:01:09,807 [myid:3] - INFO  [ListenerThread:QuorumCnxManager$Listener@534] - My election bind port: /10.240.0.26:3888
2016-04-15 22:01:09,815 [myid:3] - INFO  [QuorumPeer[myid=3]/0.0.0.0:2181:QuorumPeer@774] - LOOKING
2016-04-15 22:01:09,816 [myid:3] - INFO  [QuorumPeer[myid=3]/0.0.0.0:2181:FastLeaderElection@818] - New election. My id =  3, proposed zxid=0x0
2016-04-15 22:01:09,824 [myid:3] - INFO  [WorkerReceiver[myid=3]:FastLeaderElection@600] - Notification: 1 (message format version), 2 (n.leader), 0x0 (n.zxid), 0x1 (n.round), LOOKING (n.state), 1 (n.sid), 0x0 (n.peerEpoch) LOOKING (my state)
2016-04-15 22:01:09,824 [myid:3] - INFO  [WorkerReceiver[myid=3]:FastLeaderElection@600] - Notification: 1 (message format version), 3 (n.leader), 0x0 (n.zxid), 0x1 (n.round), LOOKING (n.state), 3 (n.sid), 0x0 (n.peerEpoch) LOOKING (my state)
2016-04-15 22:01:09,824 [myid:3] - INFO  [WorkerReceiver[myid=3]:FastLeaderElection@600] - Notification: 1 (message format version), 2 (n.leader), 0x0 (n.zxid), 0x1 (n.round), FOLLOWING (n.state), 1 (n.sid), 0x1 (n.peerEpoch) LOOKING (my state)
2016-04-15 22:01:09,825 [myid:3] - INFO  [WorkerReceiver[myid=3]:FastLeaderElection@600] - Notification: 1 (message format version), 2 (n.leader), 0x0 (n.zxid), 0x1 (n.round), LOOKING (n.state), 2 (n.sid), 0x0 (n.peerEpoch) LOOKING (my state)
2016-04-15 22:01:09,826 [myid:3] - INFO  [WorkerReceiver[myid=3]:FastLeaderElection@600] - Notification: 1 (message format version), 2 (n.leader), 0x0 (n.zxid), 0x1 (n.round), LEADING (n.state), 2 (n.sid), 0x1 (n.peerEpoch) LOOKING (my state)
2016-04-15 22:01:09,826 [myid:3] - INFO  [QuorumPeer[myid=3]/0.0.0.0:2181:QuorumPeer@844] - FOLLOWING
2016-04-15 22:01:09,830 [myid:3] - INFO  [QuorumPeer[myid=3]/0.0.0.0:2181:Learner@86] - TCP NoDelay set to: true
2016-04-15 22:01:09,839 [myid:3] - INFO  [QuorumPeer[myid=3]/0.0.0.0:2181:Environment@100] - Server environment:zookeeper.version=3.4.8--1, built on 02/06/2016 03:18 GMT
2016-04-15 22:01:09,839 [myid:3] - INFO  [QuorumPeer[myid=3]/0.0.0.0:2181:Environment@100] - Server environment:host.name=bench-01-zk-snapshot3-3.c.etcd-development.internal
2016-04-15 22:01:09,839 [myid:3] - INFO  [QuorumPeer[myid=3]/0.0.0.0:2181:Environment@100] - Server environment:java.version=1.8.0_77
2016-04-15 22:01:09,839 [myid:3] - INFO  [QuorumPeer[myid=3]/0.0.0.0:2181:Environment@100] - Server environment:java.vendor=Oracle Corporation
2016-04-15 22:01:09,839 [myid:3] - INFO  [QuorumPeer[myid=3]/0.0.0.0:2181:Environment@100] - Server environment:java.home=/usr/lib/jvm/java-8-oracle/jre
2016-04-15 22:01:09,839 [myid:3] - INFO  [QuorumPeer[myid=3]/0.0.0.0:2181:Environment@100] - Server environment:java.class.path=zookeeper-3.4.8.jar:lib/slf4j-api-1.6.1.jar:lib/slf4j-log4j12-1.6.1.jar:lib/log4j-1.2.16.jar:conf
2016-04-15 22:01:09,839 [myid:3] - INFO  [QuorumPeer[myid=3]/0.0.0.0:2181:Environment@100] - Server environment:java.library.path=/usr/java/packages/lib/amd64:/usr/lib64:/lib64:/lib:/usr/lib
2016-04-15 22:01:09,839 [myid:3] - INFO  [QuorumPeer[myid=3]/0.0.0.0:2181:Environment@100] - Server environment:java.io.tmpdir=/tmp
2016-04-15 22:01:09,840 [myid:3] - INFO  [QuorumPeer[myid=3]/0.0.0.0:2181:Environment@100] - Server environment:java.compiler=<NA>
2016-04-15 22:01:09,840 [myid:3] - INFO  [QuorumPeer[myid=3]/0.0.0.0:2181:Environment@100] - Server environment:os.name=Linux
2016-04-15 22:01:09,840 [myid:3] - INFO  [QuorumPeer[myid=3]/0.0.0.0:2181:Environment@100] - Server environment:os.arch=amd64
2016-04-15 22:01:09,840 [myid:3] - INFO  [QuorumPeer[myid=3]/0.0.0.0:2181:Environment@100] - Server environment:os.version=4.2.0-35-generic
2016-04-15 22:01:09,840 [myid:3] - INFO  [QuorumPeer[myid=3]/0.0.0.0:2181:Environment@100] - Server environment:user.name=gyuho
2016-04-15 22:01:09,840 [myid:3] - INFO  [QuorumPeer[myid=3]/0.0.0.0:2181:Environment@100] - Server environment:user.home=/home/gyuho
2016-04-15 22:01:09,840 [myid:3] - INFO  [QuorumPeer[myid=3]/0.0.0.0:2181:Environment@100] - Server environment:user.dir=/home/gyuho/zookeeper
2016-04-15 22:01:09,842 [myid:3] - INFO  [QuorumPeer[myid=3]/0.0.0.0:2181:ZooKeeperServer@170] - Created server with tickTime 2000 minSessionTimeout 4000 maxSessionTimeout 40000 datadir /home/gyuho/zookeeper/data.zk/version-2 snapdir /home/gyuho/zookeeper/data.zk/version-2
2016-04-15 22:01:09,843 [myid:3] - INFO  [QuorumPeer[myid=3]/0.0.0.0:2181:Follower@63] - FOLLOWING - LEADER ELECTION TOOK - 27
2016-04-15 22:01:09,844 [myid:3] - INFO  [QuorumPeer[myid=3]/0.0.0.0:2181:QuorumPeer$QuorumServer@149] - Resolved hostname: 10.240.0.25 to address: /10.240.0.25
2016-04-15 22:01:09,852 [myid:3] - INFO  [QuorumPeer[myid=3]/0.0.0.0:2181:Learner@329] - Getting a snapshot from leader
2016-04-15 22:01:09,856 [myid:3] - INFO  [QuorumPeer[myid=3]/0.0.0.0:2181:FileTxnSnapLog@240] - Snapshotting: 0x100000000 to /home/gyuho/zookeeper/data.zk/version-2/snapshot.100000000
2016-04-15 22:01:15,511 [myid:3] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /10.240.0.27:57092
2016-04-15 22:01:15,569 [myid:3] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /10.240.0.27:57102
2016-04-15 22:01:15,569 [myid:3] - WARN  [QuorumPeer[myid=3]/0.0.0.0:2181:Follower@118] - Got zxid 0x100000001 expected 0x1
2016-04-15 22:01:15,570 [myid:3] - INFO  [SyncThread:3:FileTxnLog@199] - Creating new log file: log.100000001
2016-04-15 22:01:15,571 [myid:3] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@854] - Connection request from old client /10.240.0.27:57092; will be dropped if server is in r-o mode
2016-04-15 22:01:15,571 [myid:3] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@900] - Client attempting to establish new session at /10.240.0.27:57092
2016-04-15 22:01:15,572 [myid:3] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /10.240.0.27:57096
2016-04-15 22:01:15,572 [myid:3] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@854] - Connection request from old client /10.240.0.27:57102; will be dropped if server is in r-o mode
2016-04-15 22:01:15,573 [myid:3] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@900] - Client attempting to establish new session at /10.240.0.27:57102
2016-04-15 22:01:15,573 [myid:3] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@854] - Connection request from old client /10.240.0.27:57096; will be dropped if server is in r-o mode
2016-04-15 22:01:15,573 [myid:3] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@900] - Client attempting to establish new session at /10.240.0.27:57096
2016-04-15 22:01:15,574 [myid:3] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /10.240.0.27:57108
2016-04-15 22:01:15,574 [myid:3] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /10.240.0.27:57112
2016-04-15 22:01:15,574 [myid:3] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@854] - Connection request from old client /10.240.0.27:57108; will be dropped if server is in r-o mode
2016-04-15 22:01:15,574 [myid:3] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@900] - Client attempting to establish new session at /10.240.0.27:57108
2016-04-15 22:01:15,574 [myid:3] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@854] - Connection request from old client /10.240.0.27:57112; will be dropped if server is in r-o mode
2016-04-15 22:01:15,574 [myid:3] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@900] - Client attempting to establish new session at /10.240.0.27:57112
2016-04-15 22:01:15,575 [myid:3] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /10.240.0.27:57122
2016-04-15 22:01:15,576 [myid:3] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@854] - Connection request from old client /10.240.0.27:57122; will be dropped if server is in r-o mode
2016-04-15 22:01:15,576 [myid:3] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@900] - Client attempting to establish new session at /10.240.0.27:57122
2016-04-15 22:01:15,576 [myid:3] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /10.240.0.27:57128
2016-04-15 22:01:15,577 [myid:3] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /10.240.0.27:57134
2016-04-15 22:01:15,577 [myid:3] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@854] - Connection request from old client /10.240.0.27:57128; will be dropped if server is in r-o mode
2016-04-15 22:01:15,577 [myid:3] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@900] - Client attempting to establish new session at /10.240.0.27:57128
2016-04-15 22:01:15,577 [myid:3] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /10.240.0.27:57136
2016-04-15 22:01:15,577 [myid:3] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@854] - Connection request from old client /10.240.0.27:57134; will be dropped if server is in r-o mode
2016-04-15 22:01:15,577 [myid:3] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@900] - Client attempting to establish new session at /10.240.0.27:57134
2016-04-15 22:01:15,578 [myid:3] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@854] - Connection request from old client /10.240.0.27:57136; will be dropped if server is in r-o mode
2016-04-15 22:01:15,578 [myid:3] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@900] - Client attempting to establish new session at /10.240.0.27:57136
2016-04-15 22:01:15,578 [myid:3] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /10.240.0.27:57142
